trust,fear,negative,sadness,anger,surprise,positive,disgust,joy,anticipation
0.11682242990654206,0.08644859813084112,0.1425233644859813,0.10046728971962617,0.07710280373831775,0.04906542056074766,0.1588785046728972,0.07009345794392523,0.10747663551401869,0.0911214953271028
0.14035087719298245,0.06578947368421052,0.11842105263157894,0.08771929824561403,0.05263157894736842,0.05263157894736842,0.2236842105263158,0.03070175438596491,0.09649122807017543,0.13157894736842105
0.10047846889952153,0.09090909090909091,0.18660287081339713,0.12440191387559808,0.08133971291866028,0.03349282296650718,0.1674641148325359,0.04784688995215311,0.08133971291866028,0.0861244019138756
0.11983471074380166,0.07851239669421488,0.1487603305785124,0.09710743801652892,0.049586776859504134,0.028925619834710745,0.23760330578512398,0.047520661157024795,0.09090909090909091,0.1012396694214876
0.11764705882352941,0.11764705882352941,0.16470588235294117,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.15294117647058825,0.03529411764705882,0.08235294117647059,0.09411764705882353
0.10294117647058823,0.11764705882352941,0.18529411764705883,0.12058823529411765,0.05,0.04411764705882353,0.13529411764705881,0.041176470588235294,0.058823529411764705,0.14411764705882352
0.12655086848635236,0.1054590570719603,0.141439205955335,0.11290322580645161,0.07568238213399504,0.034739454094292806,0.19230769230769232,0.05707196029776675,0.06823821339950373,0.08560794044665013
0.09375,0.09375,0.1875,0.09375,0.03125,0.0625,0.1875,0.03125,0.125,0.09375
0.0,0.2,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.1
0.11983471074380166,0.09917355371900827,0.15702479338842976,0.11570247933884298,0.07024793388429752,0.049586776859504134,0.16942148760330578,0.05785123966942149,0.08264462809917356,0.07851239669421488
0.09251101321585903,0.09691629955947137,0.18061674008810572,0.10572687224669604,0.09691629955947137,0.04405286343612335,0.18061674008810572,0.05726872246696035,0.06607929515418502,0.07929515418502203
0.10416666666666667,0.08854166666666667,0.15625,0.10677083333333333,0.06510416666666667,0.052083333333333336,0.19270833333333334,0.044270833333333336,0.08333333333333333,0.10677083333333333
0.08620689655172414,0.07758620689655173,0.15517241379310345,0.1206896551724138,0.07758620689655173,0.02586206896551724,0.22413793103448276,0.0603448275862069,0.08620689655172414,0.08620689655172414
0.08823529411764706,0.08823529411764706,0.14705882352941177,0.14705882352941177,0.029411764705882353,0.058823529411764705,0.20588235294117646,0.029411764705882353,0.08823529411764706,0.11764705882352941
0.11253561253561253,0.08974358974358974,0.17022792022792022,0.10327635327635327,0.06837606837606838,0.0405982905982906,0.20014245014245013,0.04700854700854701,0.07692307692307693,0.09116809116809117
0.078125,0.09375,0.125,0.171875,0.015625,0.0625,0.171875,0.015625,0.125,0.140625
0.09565217391304348,0.11304347826086956,0.1565217391304348,0.09565217391304348,0.09565217391304348,0.05217391304347826,0.14782608695652175,0.06956521739130435,0.06086956521739131,0.11304347826086956
0.12994350282485875,0.08797417271993543,0.14769975786924938,0.08716707021791767,0.06295399515738499,0.037933817594834544,0.20742534301856336,0.0387409200968523,0.08393866020984665,0.1162227602905569
0.11394557823129252,0.11224489795918367,0.1683673469387755,0.11564625850340136,0.0782312925170068,0.03741496598639456,0.17687074829931973,0.047619047619047616,0.05272108843537415,0.09693877551020408
0.12698412698412698,0.07936507936507936,0.14285714285714285,0.07936507936507936,0.09523809523809523,0.047619047619047616,0.15873015873015872,0.09523809523809523,0.07936507936507936,0.09523809523809523
0.10457516339869281,0.11546840958605664,0.17429193899782136,0.11764705882352941,0.0718954248366013,0.0392156862745098,0.14814814814814814,0.054466230936819175,0.0718954248366013,0.10239651416122005
0.13408521303258145,0.07769423558897243,0.11152882205513784,0.08020050125313283,0.07017543859649122,0.043859649122807015,0.22180451127819548,0.043859649122807015,0.10651629072681704,0.11027568922305764
0.17475728155339806,0.04854368932038835,0.08737864077669903,0.07766990291262135,0.06796116504854369,0.05825242718446602,0.21359223300970873,0.04854368932038835,0.11650485436893204,0.10679611650485436
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08695652173913043,0.13043478260869565,0.19130434782608696,0.16521739130434782,0.08695652173913043,0.034782608695652174,0.09565217391304348,0.09565217391304348,0.034782608695652174,0.0782608695652174
0.12878787878787878,0.08333333333333333,0.16666666666666666,0.09848484848484848,0.08333333333333333,0.045454545454545456,0.18181818181818182,0.030303030303030304,0.06818181818181818,0.11363636363636363
0.1306122448979592,0.07755102040816327,0.17551020408163265,0.10204081632653061,0.053061224489795916,0.024489795918367346,0.24489795918367346,0.04081632653061224,0.0653061224489796,0.08571428571428572
0.08888888888888889,0.1,0.20666666666666667,0.12,0.09111111111111111,0.03777777777777778,0.14666666666666667,0.06444444444444444,0.05333333333333334,0.09111111111111111
0.12121212121212122,0.09090909090909091,0.13131313131313133,0.10101010101010101,0.06060606060606061,0.04040404040404041,0.20202020202020202,0.030303030303030304,0.12121212121212122,0.10101010101010101
0.12803676953381485,0.09061063690085358,0.15627051871306633,0.09652002626395273,0.06106369008535785,0.05384110308601445,0.1989494418910046,0.03611293499671701,0.07944845699277742,0.09914642153644124
0.10467289719626169,0.09158878504672897,0.16074766355140188,0.10654205607476636,0.06542056074766354,0.028037383177570093,0.19065420560747665,0.0616822429906542,0.09158878504672897,0.09906542056074766
0.1320754716981132,0.08176100628930817,0.1320754716981132,0.11320754716981132,0.05660377358490566,0.05660377358490566,0.18238993710691823,0.03773584905660377,0.10062893081761007,0.1069182389937107
0.13157894736842105,0.08793324775353016,0.14377406931964057,0.0834403080872914,0.06354300385109114,0.04043645699614891,0.21437740693196405,0.04300385109114249,0.08729139922978177,0.10462130937098844
0.08139534883720931,0.12790697674418605,0.11627906976744186,0.05813953488372093,0.046511627906976744,0.046511627906976744,0.20930232558139536,0.023255813953488372,0.11627906976744186,0.1744186046511628
0.18181818181818182,0.05194805194805195,0.07792207792207792,0.03896103896103896,0.03896103896103896,0.09090909090909091,0.23376623376623376,0.012987012987012988,0.11688311688311688,0.15584415584415584
0.1138996138996139,0.09073359073359073,0.16602316602316602,0.11776061776061776,0.07528957528957529,0.04247104247104247,0.18146718146718147,0.05019305019305019,0.07528957528957529,0.08687258687258688
0.0,0.1875,0.25,0.125,0.125,0.0625,0.125,0.0625,0.0,0.0625
0.13245033112582782,0.08609271523178808,0.13245033112582782,0.10596026490066225,0.059602649006622516,0.033112582781456956,0.2582781456953642,0.013245033112582781,0.0728476821192053,0.10596026490066225
0.13761467889908258,0.11009174311926606,0.1926605504587156,0.12844036697247707,0.11926605504587157,0.01834862385321101,0.12844036697247707,0.045871559633027525,0.06422018348623854,0.05504587155963303
0.07317073170731707,0.0975609756097561,0.17073170731707318,0.10569105691056911,0.13821138211382114,0.04878048780487805,0.13008130081300814,0.08130081300813008,0.07317073170731707,0.08130081300813008
0.12,0.10666666666666667,0.18888888888888888,0.12666666666666668,0.07333333333333333,0.028888888888888888,0.15777777777777777,0.051111111111111114,0.05555555555555555,0.09111111111111111
0.12004950495049505,0.09158415841584158,0.1373762376237624,0.09900990099009901,0.06930693069306931,0.05198019801980198,0.18564356435643564,0.04702970297029703,0.09034653465346534,0.10767326732673267
0.12003530450132392,0.08561341571050309,0.15798764342453664,0.09090909090909091,0.06001765225066196,0.06443071491615181,0.18623124448367168,0.05119152691968226,0.07237422771403354,0.11120917917034422
0.14,0.1,0.14,0.1,0.08,0.1,0.1,0.08,0.04,0.12
0.13725490196078433,0.058823529411764705,0.06535947712418301,0.06535947712418301,0.0457516339869281,0.0718954248366013,0.23529411764705882,0.0457516339869281,0.13071895424836602,0.1437908496732026
0.033707865168539325,0.1348314606741573,0.24719101123595505,0.15730337078651685,0.1348314606741573,0.033707865168539325,0.06741573033707865,0.11235955056179775,0.033707865168539325,0.0449438202247191
0.13195876288659794,0.0865979381443299,0.1402061855670103,0.08453608247422681,0.06597938144329897,0.03917525773195876,0.21030927835051547,0.03711340206185567,0.09690721649484536,0.10721649484536082
0.11026615969581749,0.07984790874524715,0.14068441064638784,0.07984790874524715,0.03802281368821293,0.07984790874524715,0.19391634980988592,0.045627376425855515,0.10266159695817491,0.12927756653992395
0.087248322147651,0.12080536912751678,0.21476510067114093,0.11409395973154363,0.10738255033557047,0.04697986577181208,0.10067114093959731,0.0738255033557047,0.0738255033557047,0.06040268456375839
0.12307692307692308,0.046153846153846156,0.18461538461538463,0.046153846153846156,0.07692307692307693,0.03076923076923077,0.2,0.09230769230769231,0.07692307692307693,0.12307692307692308
0.11609498680738786,0.10290237467018469,0.18293755496921724,0.09938434476693052,0.079155672823219,0.03342128408091469,0.1820580474934037,0.055408970976253295,0.06420404573438875,0.08443271767810026
0.10914454277286136,0.11946902654867257,0.1592920353982301,0.12094395280235988,0.0803834808259587,0.05088495575221239,0.13864306784660768,0.06415929203539823,0.06415929203539823,0.09292035398230089
0.1043010752688172,0.09838709677419355,0.16881720430107527,0.11182795698924732,0.06989247311827956,0.043010752688172046,0.15645161290322582,0.06182795698924731,0.08978494623655914,0.0956989247311828
0.11403508771929824,0.06140350877192982,0.14912280701754385,0.08771929824561403,0.05263157894736842,0.043859649122807015,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.12280701754385964
0.12556458897922312,0.07859078590785908,0.10478771454381211,0.07949412827461608,0.04968383017163505,0.04336043360433604,0.23757904245709124,0.04336043360433604,0.1011743450767841,0.13640469738030714
0.1355081555834379,0.07653701380175659,0.13676286072772897,0.0890840652446675,0.050188205771643665,0.05771643663739021,0.20075282308657466,0.037641154328732745,0.09535759096612297,0.12045169385194479
0.11363636363636363,0.09090909090909091,0.13636363636363635,0.1590909090909091,0.06818181818181818,0.045454545454545456,0.18181818181818182,0.0,0.11363636363636363,0.09090909090909091
0.12048192771084337,0.0963855421686747,0.14457831325301204,0.0963855421686747,0.08433734939759036,0.03614457831325301,0.13253012048192772,0.04819277108433735,0.08433734939759036,0.1566265060240964
0.13385826771653545,0.09448818897637795,0.12992125984251968,0.07874015748031496,0.05511811023622047,0.05511811023622047,0.18503937007874016,0.051181102362204724,0.1220472440944882,0.09448818897637795
0.09836065573770492,0.09836065573770492,0.06557377049180328,0.06557377049180328,0.06557377049180328,0.11475409836065574,0.19672131147540983,0.03278688524590164,0.09836065573770492,0.16393442622950818
0.07052896725440806,0.1309823677581864,0.2141057934508816,0.13602015113350127,0.10579345088161209,0.022670025188916875,0.11335012594458438,0.07808564231738035,0.05037783375314862,0.07808564231738035
0.11484823625922888,0.07629204265791632,0.12469237079573421,0.08039376538146022,0.044298605414273995,0.05332239540607055,0.22887612797374898,0.03691550451189499,0.1140278917145201,0.12633305988515175
0.14814814814814814,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.2222222222222222,0.037037037037037035,0.1111111111111111,0.1111111111111111
0.056338028169014086,0.09859154929577464,0.23943661971830985,0.09859154929577464,0.07042253521126761,0.04225352112676056,0.19718309859154928,0.028169014084507043,0.08450704225352113,0.08450704225352113
0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0
0.1054945054945055,0.08571428571428572,0.15384615384615385,0.1076923076923077,0.05934065934065934,0.03956043956043956,0.1978021978021978,0.04395604395604396,0.08571428571428572,0.12087912087912088
0.1532258064516129,0.10215053763440861,0.13709677419354838,0.09946236559139784,0.07526881720430108,0.03763440860215054,0.18010752688172044,0.056451612903225805,0.07258064516129033,0.08602150537634409
0.09278350515463918,0.16494845360824742,0.18556701030927836,0.07216494845360824,0.09278350515463918,0.061855670103092786,0.1134020618556701,0.08247422680412371,0.041237113402061855,0.09278350515463918
0.12481857764876633,0.08490566037735849,0.13497822931785197,0.08708272859216255,0.06313497822931785,0.04862119013062409,0.1995645863570392,0.04354136429608128,0.10522496371552975,0.1081277213352685
0.15254237288135594,0.0847457627118644,0.11864406779661017,0.06779661016949153,0.06779661016949153,0.05084745762711865,0.2711864406779661,0.0,0.06779661016949153,0.11864406779661017
0.07272727272727272,0.10909090909090909,0.14545454545454545,0.16363636363636364,0.10909090909090909,0.05454545454545454,0.10909090909090909,0.07272727272727272,0.07272727272727272,0.09090909090909091
